bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price
3.0,2.5,7.718685495198466,8.646816959209742,2.0,0,0,3,7.718685495198466,0,3.044522437723423,0,3735,0,42,0,445838.0
4.0,1.75,7.8632667240095735,9.334767950351235,1.0,0,0,4,7.383989457978509,990,3.9512437185814275,0,2883,6,34,0,304900.0
4.0,2.0,7.820037989458753,9.161675199994901,2.0,0,0,5,7.820037989458753,0,3.970291913552122,0,3650,13,19,0,940000.0
4.0,2.5,8.058327306580958,9.0217190130337,2.0,0,0,4,8.058327306580958,0,3.258096538021482,0,3045,4,15,0,1127000.0
4.0,2.25,7.590852123688581,10.154790869644193,2.0,0,0,3,7.371489295214277,0,2.772588722239781,0,404,7,20,0,835000.0
3.0,1.0,7.272398392570047,9.328123407632566,1.0,0,0,3,7.272398392570047,0,3.9889840465642745,10,503,1,60,0,290000.0
3.0,1.75,7.478734825567875,9.090204570736201,1.0,0,0,4,7.478734825567875,0,4.127134385045092,0,2855,7,55,0,250000.0
4.0,2.5,7.7406644019172415,8.771525284186465,2.0,0,0,3,7.7406644019172415,0,2.995732273553991,0,3113,6,53,0,342000.0
4.0,2.5,7.9996785794994505,9.696647867928448,2.0,0,0,3,7.9996785794994505,0,3.4657359027997265,0,3340,2,4,0,1012000.0
4.0,2.25,7.709756864454165,8.881836305004146,1.0,0,0,4,7.170119543449628,930,4.060443010546419,0,2520,10,14,0,400000.0
3.0,1.75,7.512071245835466,8.983314293397749,1.0,0,0,3,6.835184586147301,900,4.2626798770413155,13,2310,1,60,0,312500.0
3.0,1.0,7.461640392208575,9.294221855956884,1.0,0,0,4,6.927557906278317,720,4.07753744390572,0,1088,3,22,0,267000.0
3.0,1.75,7.333023014386481,8.816260208734581,1.0,0,0,3,7.251344983372214,120,4.189654742026425,16,1429,0,36,0,575000.0
3.0,1.5,7.326465613840322,9.109525066737367,1.0,0,0,4,7.326465613840322,0,4.204692619390966,42,1740,2,26,0,810000.0
3.0,2.5,8.080237416216702,8.517193191416238,2.0,0,2,5,7.795646536334594,800,4.330733340286331,0,1316,0,2,0,850000.0
3.0,3.25,8.194229304819817,8.294049640102028,2.0,0,0,3,7.912056888179006,890,2.772588722239781,0,4328,0,29,0,1015000.0
4.0,2.25,7.590852123688581,11.004147742821537,2.0,0,0,3,7.371489295214277,0,3.044522437723423,0,3727,3,8,0,1100000.0
3.0,1.75,7.358830898342354,9.07680897935166,1.0,0,0,3,7.358830898342354,0,4.110873864173311,9,3589,14,22,0,240000.0
4.0,1.75,7.640123172695364,8.881836305004146,1.0,0,0,4,6.956545443151569,1030,4.007333185232471,0,2260,7,32,0,198000.0
4.0,2.5,7.709756864454165,9.06230429314878,1.0,0,0,4,7.265429723253953,800,3.9512437185814275,0,2070,3,1,0,565000.0
5.0,3.0,8.13739583005665,9.805268145029668,2.0,0,0,3,7.8399193600125825,880,4.23410650459726,16,1484,13,19,0,1195000.0
8.0,2.75,7.933796874815411,8.809116258125274,1.0,0,0,3,7.293017679772782,0,3.784189633918261,17,330,10,14,0,340000.0
4.0,2.5,8.055157731819678,8.343553835005117,2.0,0,0,3,8.055157731819678,0,2.9444389791664403,0,3389,4,15,0,815000.0
4.0,3.25,8.276394704863307,9.299175085676673,2.0,0,0,3,7.371489295214277,0,2.70805020110221,0,1653,2,26,0,460943.46153850004
5.0,3.0,7.691656822810547,8.496990484098719,2.0,0,0,5,7.306531398939505,700,4.394449154672439,0,3888,0,2,0,588000.0
4.0,2.5,7.5443321080536885,8.848222068371385,2.0,0,0,3,7.5443321080536885,0,3.1780538303479458,0,4418,7,20,0,280500.0
4.0,2.0,7.549609165154532,11.249962021030564,1.0,0,0,3,7.549609165154532,0,2.833213344056216,18,2374,6,6,0,390000.0
2.0,1.5,7.5652752818989315,8.166500319155052,2.0,0,0,3,7.5652752818989315,0,3.4657359027997265,0,774,2,54,0,509000.0
3.0,2.5,8.106514516255185,9.345482965918476,2.0,0,0,3,8.106514516255185,0,3.5553480614894135,0,3737,9,11,0,490600.0
3.0,1.5,7.22983877815125,8.411832675758411,1.0,0,0,5,7.22983877815125,0,4.110873864173311,0,2134,13,19,0,650000.0
3.0,2.25,7.640123172695364,7.718685495198466,3.0,0,4,3,7.640123172695364,0,3.1780538303479458,0,3391,0,0,0,715000.0
3.0,1.0,7.122866658599083,8.517193191416238,1.5,0,0,5,7.122866658599083,0,4.718498871295094,33,2367,0,39,0,529950.0
3.0,1.0,6.927557906278317,9.060679597421776,1.0,0,0,5,6.927557906278317,0,4.127134385045092,0,3357,1,21,0,265000.0
3.0,2.0,7.7664168980196555,8.476371196895983,2.0,0,0,3,7.7664168980196555,0,4.718498871295094,7,1256,0,28,0,460943.46153850004
3.0,2.5,7.930206206684683,10.419390266042402,1.5,0,1,4,7.6544432264701125,670,3.9512437185814275,0,3769,8,22,0,1140000.0
3.0,2.0,7.7406644019172415,9.504352368122833,1.0,0,0,3,7.265429723253953,870,4.189654742026425,16,2314,2,26,0,610000.0
4.0,2.5,7.61085279039525,8.37793112408273,2.0,0,0,5,7.455876687491824,290,4.356708826689592,0,236,0,29,0,554729.0
5.0,1.75,7.517520850603031,9.254644297532707,1.0,0,2,3,7.215239978730097,480,4.290459441148391,27,1873,14,38,0,395000.0
3.0,1.0,7.237059026124737,8.479283618343016,1.5,0,0,3,7.237059026124737,0,4.727387818712341,33,2083,0,3,0,341000.0
4.0,2.25,7.630461261783627,9.34005197849784,1.0,0,0,4,7.090076835776092,860,4.07753744390572,0,2123,9,11,0,264500.0
4.0,2.75,7.878534196140362,10.465101343134224,1.5,0,0,3,7.878534196140362,0,4.060443010546419,13,339,6,34,0,395000.0
3.0,2.25,7.590852123688581,9.221774749601845,1.0,0,0,3,7.590852123688581,0,4.127134385045092,32,2428,2,58,0,640000.0
3.0,1.5,7.501082124259871,8.533066540572527,1.0,0,0,3,6.937314081223682,780,4.143134726391533,17,168,0,3,0,430000.0
4.0,2.5,7.438383530044307,9.104979856318357,1.0,0,0,5,7.438383530044307,0,3.8918202981106265,0,3167,4,7,0,410000.0
4.0,1.0,7.090076835776092,8.699514748210191,1.5,0,0,3,7.090076835776092,0,4.584967478670572,23,4435,0,33,0,220000.0
4.0,3.25,7.9996785794994505,8.1886891244442,2.0,0,0,3,7.673223121121708,830,3.091042453358316,0,2677,0,28,0,1625000.0
2.0,2.75,7.2078598714324755,7.132497551660044,2.0,0,0,3,7.02108396428914,230,2.70805020110221,0,64,0,40,0,405500.0
4.0,2.5,7.7664168980196555,9.210340371976184,1.0,0,3,3,7.590852123688581,380,3.784189633918261,17,3933,0,25,0,633000.0
2.0,1.0,7.081708586105575,8.732304571033183,1.0,0,0,3,7.081708586105575,0,4.290459441148391,27,49,10,14,0,295950.0
4.0,2.25,7.590852123688581,10.681894577046897,2.0,0,0,4,7.371489295214277,0,3.7612001156935624,21,666,2,58,0,1042031.0
4.0,2.5,7.937374696163295,9.286004275897172,1.0,0,0,3,7.258412150595307,0,3.9318256327243257,7,2627,2,45,0,605000.0
2.0,1.5,6.824373670043086,7.37650812632622,2.0,0,0,3,6.824373670043086,0,3.258096538021482,0,525,0,14,0,255000.0
3.0,1.75,7.333023014386481,8.987196820661973,2.0,0,0,3,7.333023014386481,0,3.7612001156935624,0,1523,3,1,0,474000.0
2.0,1.0,6.756932389247553,8.525161361065415,1.0,0,0,3,6.756932389247553,0,4.174387269895637,20,1719,0,2,0,370000.0
3.0,2.5,7.326465613840322,8.186742787113518,2.0,0,0,3,7.326465613840322,0,2.833213344056216,18,4178,12,10,0,288000.0
2.0,0.75,6.492239835020471,8.564076777315087,1.0,0,0,4,6.492239835020471,0,4.6913478822291435,32,3172,6,22,0,100000.0
5.0,2.5,8.183118079394745,9.096163326913784,2.0,0,0,3,7.371489295214277,0,3.044522437723423,0,4492,4,15,0,1150000.0
5.0,2.25,8.006367567650246,9.539572174084759,2.0,0,0,4,8.006367567650246,0,3.828641396489095,0,2069,3,1,0,600000.0
5.0,3.25,7.9157131993821155,9.172534657240284,1.0,0,0,5,7.237059026124737,0,3.784189633918261,0,3881,3,56,0,515000.0
4.0,2.5,7.620705086838262,8.616676469901188,2.0,0,0,3,7.620705086838262,0,3.091042453358316,0,20,14,22,0,345000.0
6.0,2.75,7.832014180505469,10.899697907586157,2.0,1,4,3,7.832014180505469,0,4.204692619390966,16,1258,0,42,0,975000.0
3.0,2.0,7.8119734296220225,9.082507000466299,2.0,0,0,3,7.8119734296220225,0,4.0943445622221,17,2916,13,19,0,850000.0
3.0,2.5,7.5652752818989315,7.206377291472252,2.0,0,0,3,7.170119543449628,630,2.772588722239781,0,2073,0,29,0,439990.0
3.0,2.5,7.989560449333865,9.235423152343646,2.0,0,0,3,7.989560449333865,0,2.70805020110221,0,1464,1,5,0,554950.0
3.0,2.5,7.867105500316739,8.764834214330834,2.0,0,0,3,7.867105500316739,0,2.995732273553991,0,3462,15,27,0,605000.0
3.0,1.75,7.396335293800808,7.330405211844402,3.0,0,0,3,7.396335293800808,0,1.9459101490553132,0,4358,0,0,0,609000.0
3.0,1.5,7.24422751560335,6.92951677076365,3.0,0,0,3,7.24422751560335,0,2.6390573296152584,0,31,0,3,0,425000.0
2.0,1.75,7.251344983372214,6.912742820493176,1.5,0,0,3,6.802394763324311,510,2.302585092994046,0,3501,5,18,0,399900.0
4.0,3.5,7.590852123688581,9.292841593487926,2.0,0,0,3,7.371489295214277,0,2.5649493574615367,0,2856,1,5,0,1025000.0
4.0,2.25,7.590852123688581,9.873646710525106,2.0,0,1,3,7.371489295214277,1010,1.9459101490553132,0,4225,13,19,0,460943.46153850004
4.0,3.0,7.859413154693583,8.725832056527565,2.0,0,0,3,7.859413154693583,0,1.9459101490553132,0,1552,1,5,0,519995.0
3.0,1.5,7.170119543449628,8.881836305004146,1.0,0,0,5,7.170119543449628,0,4.110873864173311,0,3,4,15,0,625000.0
3.0,2.5,7.749322464660356,8.937087036176523,2.0,0,0,3,7.749322464660356,0,2.8903717578961645,0,371,5,13,0,600000.0
4.0,2.5,7.90100705199242,8.360539381370861,2.0,0,0,3,7.90100705199242,0,2.833213344056216,18,3570,0,3,0,1200000.0
4.0,2.25,7.979338895262328,8.781555458546402,2.0,0,0,4,7.723120092266331,660,4.430816798843313,0,2791,0,28,0,460943.46153850004
4.0,3.0,8.048788283534199,8.648221453822641,1.5,0,0,3,7.4673710669175595,0,4.219507705176107,0,2789,0,3,0,671000.0
3.0,1.75,7.293017679772782,8.507142855562735,1.0,0,0,3,6.937314081223682,440,3.6109179126442243,0,2558,0,14,0,459500.0
3.0,2.5,7.3395376954076745,7.189922170745808,3.0,0,0,3,7.237059026124737,150,3.258096538021482,0,1389,0,47,0,499000.0
4.0,2.5,8.058327306580958,8.438149984075784,1.5,0,4,3,7.61085279039525,1140,4.6443908991413725,16,680,0,36,0,1280000.0
3.0,1.75,7.299797366758161,8.948975607841776,1.0,0,0,3,7.299797366758161,0,3.828641396489095,0,337,4,7,0,395000.0
5.0,2.75,8.187299270155147,8.637462023807181,2.0,0,0,3,7.371489295214277,0,1.9459101490553132,0,932,3,8,0,861990.0
2.0,1.0,7.081708586105575,8.39840965542627,1.0,0,0,3,7.081708586105575,0,3.6888794541139363,8,1608,0,16,0,382500.0
4.0,2.25,7.757906208351747,8.946765374867635,1.0,0,0,4,7.757906208351747,0,3.6635616461296463,10,4199,7,20,0,404950.0
3.0,1.75,7.1853870155804165,7.824046010856292,1.0,0,0,3,6.76849321164863,450,4.634728988229636,0,1404,0,48,0,530000.0
2.0,1.0,7.081708586105575,10.203851370643852,1.0,0,0,4,7.081708586105575,0,4.709530201312334,0,4388,5,13,0,195000.0
4.0,2.25,7.762170607138205,9.830916859701293,2.0,0,0,4,7.762170607138205,0,3.784189633918261,0,1587,16,31,0,747500.0
3.0,1.0,7.003065458786462,9.054855469135788,1.0,0,0,3,7.003065458786462,0,4.0943445622221,17,4105,9,11,0,199990.0
4.0,1.0,7.414572881350589,8.456168489578463,1.5,0,0,3,7.138866999945524,400,4.51085950651685,24,3174,0,3,0,548800.0
4.0,3.0,8.019612794400267,10.498084309366796,1.5,0,0,3,7.893572073504902,360,4.584967478670572,7,4491,8,9,0,870000.0
3.0,2.0,7.528331766707247,8.471568013389962,2.0,0,0,5,7.528331766707247,0,4.727387818712341,0,3136,0,3,0,588000.0
4.0,3.25,7.590852123688581,8.946765374867635,2.0,0,0,3,7.824046010856292,0,3.6888794541139363,8,3783,11,37,0,775000.0
6.0,3.0,8.306472160100585,10.49601297178542,2.0,0,0,4,7.8709295967551425,0,3.9318256327243257,0,2864,5,13,0,670000.0
2.0,2.0,7.122866658599083,7.824046010856292,2.0,0,0,3,7.122866658599083,0,3.58351893845611,0,675,0,2,0,445000.0
4.0,3.0,7.696212639346407,9.287301413112312,1.0,0,0,3,7.696212639346407,0,4.110873864173311,9,4070,1,12,0,300000.0
3.0,2.25,7.426549072397305,9.114930187171524,1.0,0,0,4,7.029972911706386,550,4.127134385045092,0,874,2,45,0,480000.0
3.0,1.0,6.835184586147301,8.548691858475609,1.5,0,0,5,6.835184586147301,0,4.624972813284271,87,3456,0,33,0,300000.0
3.0,1.5,7.495541943884256,9.998797732340453,2.0,0,0,3,7.495541943884256,0,4.499809670330265,0,3670,3,30,0,360000.0
6.0,3.5,8.006367567650246,9.036106025364846,1.0,0,0,3,7.313220387090301,0,3.7376696182833684,7,122,0,16,0,527000.0
3.0,1.5,7.506591780070841,9.448254302193842,1.0,0,0,4,7.506591780070841,0,4.23410650459726,0,2874,2,26,0,875000.0
4.0,2.25,7.598399329323964,8.868131713503033,2.0,0,0,4,7.598399329323964,0,3.6888794541139363,0,2433,9,11,0,266000.0
4.0,3.25,8.29154650988391,9.188708071849069,2.0,0,0,3,7.371489295214277,0,2.833213344056216,18,1899,3,8,0,866000.0
2.0,1.5,6.684611727667927,8.554874258383926,1.0,0,0,5,6.684611727667927,0,4.248495242049359,0,1136,0,42,0,335950.0
3.0,1.0,6.866933284461882,9.165656764349542,1.0,0,0,5,6.866933284461882,0,3.9889840465642745,0,3326,9,11,0,215000.0
4.0,2.5,7.734558844354756,9.020268861722167,2.0,0,0,3,7.734558844354756,0,2.9444389791664403,0,376,1,21,0,481000.0
3.0,1.75,7.705262474866325,9.362718052397065,1.0,0,0,3,7.146772179452637,950,4.2626798770413155,16,4510,16,31,0,320000.0
3.0,1.75,7.570443252057374,8.922658299524402,1.5,0,0,4,7.570443252057374,0,4.634728988229636,36,2033,3,61,0,295000.0
3.0,1.5,7.402451520818244,8.884887201837403,2.0,0,0,4,7.402451520818244,0,4.727387818712341,0,305,0,51,0,295000.0
3.0,1.0,7.02108396428914,9.266342562091468,1.0,0,0,4,7.02108396428914,0,3.9512437185814275,0,3059,11,44,0,320000.0
4.0,2.0,7.8632667240095735,8.476371196895983,1.0,0,2,3,7.24422751560335,1200,4.219507705176107,0,4324,0,47,0,780000.0
3.0,2.0,7.306531398939505,8.476371196895983,2.0,0,0,5,7.306531398939505,0,4.290459441148391,36,4076,0,2,0,437500.0
5.0,1.75,7.408530566894626,8.006367567650246,1.5,0,0,3,7.408530566894626,0,4.77912349311153,0,2857,0,23,0,443000.0
4.0,2.5,7.783224016336037,8.722091302389098,2.0,0,0,3,7.783224016336037,0,3.4339872044851463,12,1735,8,9,0,575000.0
2.0,1.0,7.313220387090301,8.807621489536043,1.0,0,0,3,7.081708586105575,310,4.553876891600541,18,3683,0,14,0,245000.0
3.0,2.5,7.595889917718538,9.456653425317034,2.0,0,0,3,7.595889917718538,0,3.332204510175204,0,4257,16,31,0,450000.0
2.0,1.5,7.029972911706386,6.61472560020376,2.0,0,0,3,6.937314081223682,100,2.4849066497880004,0,1110,0,39,0,536000.0
3.0,3.25,7.615791072035833,9.311994025702683,2.0,0,0,4,7.615791072035833,0,3.713572066704308,0,1892,3,1,0,685000.0
4.0,1.75,7.371489295214277,8.977146484808472,2.0,0,0,4,7.371489295214277,0,4.110873864173311,20,1472,10,14,0,373000.0
3.0,1.75,7.299797366758161,9.035272443893536,1.0,0,0,4,7.299797366758161,0,3.912023005428146,0,571,3,1,0,450000.0
4.0,2.5,7.897296472595885,9.833762270044563,2.0,0,0,3,7.897296472595885,0,3.58351893845611,0,3622,8,9,0,645000.0
3.0,2.5,8.261009786023827,10.749548934513161,2.0,0,3,3,7.371489295214277,0,3.1780538303479458,0,1804,2,45,0,1275000.0
3.0,1.0,7.237059026124737,8.699514748210191,1.0,0,0,3,7.237059026124737,0,4.204692619390966,16,1973,1,21,0,230000.0
3.0,2.75,7.512071245835466,7.52294091807237,2.0,0,0,3,7.432483807917119,140,2.302585092994046,0,754,5,13,0,593000.0
2.0,2.0,7.365180126021013,8.656955133791396,1.0,0,0,5,6.672032945461067,790,4.709530201312334,0,2341,0,36,0,558000.0
3.0,2.25,7.859413154693583,9.63095678385169,2.0,0,3,3,7.859413154693583,0,3.6109179126442243,0,1733,17,41,0,538250.0
5.0,2.5,7.828038032125829,8.99342737041261,1.0,0,0,4,7.306531398939505,1020,3.784189633918261,0,2342,4,7,0,475000.0
3.0,1.5,7.07326971745971,8.895629627136483,1.0,0,0,4,7.07326971745971,0,3.970291913552122,0,1402,7,55,0,209950.0
3.0,2.25,7.27931883541462,9.862978009197919,2.0,0,0,3,7.27931883541462,0,3.4657359027997265,0,944,8,9,0,410000.0
3.0,2.5,8.04237800517328,8.819517540604888,2.0,0,1,4,7.843848638152472,560,4.31748811353631,32,3923,0,3,0,1636000.0
5.0,2.5,7.958576903813898,11.134866358052516,2.0,0,0,5,7.958576903813898,0,4.143134726391533,0,3823,15,27,0,670000.0
3.0,2.75,7.9229859587111955,9.04499391938819,1.0,0,0,4,7.432483807917119,1070,3.9889840465642745,0,3171,13,19,0,821000.0
5.0,2.0,7.937374696163295,9.786279351630586,1.0,0,0,4,7.24422751560335,0,4.060443010546419,0,184,4,15,0,665000.0
3.0,2.5,7.27931883541462,8.228977643358313,2.0,0,0,3,7.27931883541462,0,2.833213344056216,18,3307,15,27,0,339000.0
4.0,2.0,7.835974581721566,8.639410824140487,1.5,0,0,4,7.554858521040676,620,4.709530201312334,0,1481,0,36,0,631500.0
3.0,2.0,7.402451520818244,7.940227765145702,1.0,0,3,4,6.709304340258298,820,4.574710978503383,0,2905,0,23,0,570000.0
3.0,1.75,7.705262474866325,9.773834344309257,1.0,0,0,4,7.705262474866325,0,3.9889840465642745,0,1467,11,37,0,437000.0
3.0,2.5,7.620705086838262,9.21890360263667,2.0,0,0,3,7.620705086838262,0,3.5263605246161616,21,1458,3,1,0,542500.0
3.0,1.0,7.114769448366463,8.699514748210191,1.0,0,0,4,7.114769448366463,0,3.9889840465642745,0,450,7,55,0,229500.0
2.0,1.0,6.966024187106113,8.948975607841776,1.0,0,0,3,6.709304340258298,240,3.6888794541139363,8,2845,1,60,0,170500.0
3.0,2.5,7.560080465021827,9.172119159155985,2.0,0,0,3,7.560080465021827,0,3.332204510175204,0,3844,18,46,0,391500.0
3.0,2.5,7.326465613840322,8.335671314792847,2.0,0,0,3,7.326465613840322,0,2.833213344056216,18,2901,12,10,0,296475.0
4.0,3.25,8.234830280442056,8.319473692442186,2.0,0,0,5,7.904703913873747,1060,4.564348191467836,0,3808,0,57,0,1450000.0
3.0,2.5,8.17188200612782,10.553779422789644,2.0,0,0,3,8.17188200612782,0,3.4657359027997265,0,3829,3,8,0,888550.0
4.0,3.0,7.590852123688581,8.946765374867635,2.0,0,0,4,7.371489295214277,0,3.5263605246161616,0,3806,3,8,0,1360000.0
3.0,2.0,7.718685495198466,8.975124239427704,1.5,0,0,3,7.718685495198466,0,3.1354942159291497,15,3721,7,32,0,328000.0
4.0,2.5,7.644919344958857,8.555451903533328,2.0,0,0,3,7.644919344958857,0,2.6390573296152584,0,1997,6,34,0,300000.0
3.0,2.5,7.450079569807499,8.010359588919783,2.0,0,0,3,7.450079569807499,0,2.302585092994046,0,4071,0,14,0,500000.0
3.0,2.5,7.554858521040676,7.645397699428633,2.0,0,0,3,7.554858521040676,0,1.9459101490553132,0,55,5,18,0,494815.0
3.0,2.5,7.3783837129967145,7.820439515262181,3.0,0,0,3,7.336936913707618,65,2.6390573296152584,0,3116,0,16,0,378000.0
2.0,2.25,6.966024187106113,7.097548850614793,2.0,0,0,3,6.84587987526405,120,2.70805020110221,0,4202,0,62,0,505000.0
4.0,2.75,7.753623546559746,8.273846932784508,2.0,0,0,3,7.753623546559746,0,2.772588722239781,0,2319,5,18,0,680000.0
3.0,2.5,7.7706452341291765,8.34283980427146,2.0,0,0,3,7.7706452341291765,0,1.9459101490553132,0,4024,12,10,0,351999.0
3.0,2.5,7.258412150595307,7.1204443723924875,3.0,0,0,3,7.258412150595307,0,1.9459101490553132,0,4067,0,39,0,510000.0
4.0,2.25,7.7664168980196555,8.294049640102028,2.0,0,0,3,7.7664168980196555,0,2.0794415416798357,98,4355,0,28,0,1300000.0
2.0,1.5,7.138866999945524,7.362010551259734,2.0,0,0,3,7.138866999945524,0,2.995732273553991,0,1650,0,23,0,374000.0
3.0,2.5,8.016317898503415,9.11085147347544,2.0,0,0,3,8.016317898503415,0,2.4849066497880004,0,26,1,5,0,509900.0
3.0,1.75,7.038783541388542,7.0909098220799835,2.0,0,0,3,7.038783541388542,0,1.9459101490553132,0,3247,0,51,0,230000.0
5.0,2.5,7.944492163932159,9.14580185083861,1.0,0,0,4,7.346010209913293,0,3.970291913552122,0,779,2,4,0,527700.0
2.0,2.0,7.146772179452637,7.22402480828583,3.0,0,0,3,7.146772179452637,0,3.044522437723423,0,2925,0,3,0,438000.0
3.0,2.5,8.064636475774222,9.441452092939569,2.0,0,0,4,8.064636475774222,0,3.7612001156935624,21,1414,8,9,0,900000.0
3.0,2.25,7.933796874815411,9.531771484474337,1.0,0,3,3,7.933796874815411,0,2.70805020110221,0,3763,3,38,0,1131000.0
4.0,2.25,7.851661177889265,9.159362817211315,2.0,0,0,3,7.851661177889265,0,3.713572066704308,0,1525,3,56,0,439000.0
2.0,1.0,6.984716320118266,7.891330757661889,1.0,0,0,4,6.579251212010101,360,4.624972813284271,36,3685,0,51,0,315000.0
4.0,2.25,8.009695357742922,8.884748726451182,2.0,0,0,3,8.009695357742922,0,2.833213344056216,18,2316,8,22,0,765000.0
3.0,2.25,7.659171367666058,9.61012269694885,1.0,0,0,3,7.450079569807499,400,3.7376696182833684,7,4110,7,32,0,332000.0
3.0,2.25,7.549609165154532,10.749548934513161,1.5,0,0,4,7.272398392570047,460,3.9512437185814275,0,2871,11,37,0,600000.0
3.0,2.5,7.958576903813898,10.68786843351892,2.0,0,0,4,7.958576903813898,0,3.4339872044851463,0,97,7,20,0,378500.0
3.0,1.0,6.813444599510896,9.266248003914479,1.0,0,0,4,6.813444599510896,0,3.970291913552122,0,3869,9,50,0,190000.0
4.0,2.5,7.955074273262696,10.532682706603556,2.0,0,0,3,7.955074273262696,0,3.5263605246161616,21,34,8,22,0,645000.0
2.0,2.5,7.847762537473608,7.824046010856292,2.0,0,0,5,7.432483807917119,870,4.787491742782046,0,3671,0,28,0,780000.0
3.0,1.75,7.358830898342354,9.73014555852275,2.0,0,0,3,7.358830898342354,0,3.6635616461296463,0,1796,18,46,0,370000.0
4.0,3.5,8.04237800517328,8.946765374867635,2.0,0,2,4,8.04237800517328,0,3.7376696182833684,0,4157,8,22,0,875000.0
4.0,2.25,7.590852123688581,8.946765374867635,2.0,0,0,4,7.371489295214277,0,3.4011973816621555,0,4311,5,13,0,1049000.0
3.0,1.0,7.200424892944957,9.528794103094718,1.0,0,0,4,7.200424892944957,0,4.189654742026425,12,3674,2,4,0,479000.0
4.0,2.25,7.8632667240095735,8.762489547371581,1.0,0,0,3,7.237059026124737,1210,3.7612001156935624,0,2026,9,11,0,245000.0
3.0,1.75,6.975413927455952,8.990939806940807,1.0,0,0,3,6.975413927455952,0,4.007333185232471,7,28,3,1,0,542000.0
3.0,2.25,7.506591780070841,9.17678358844734,2.0,0,0,3,7.506591780070841,0,3.6109179126442243,0,3950,3,1,0,557500.0
2.0,1.0,6.966024187106113,8.019612794400267,1.0,0,0,3,6.756932389247553,200,4.574710978503383,10,1146,0,0,0,480000.0
3.0,2.25,7.705262474866325,8.308938252595778,1.0,0,0,3,7.1929342212158,890,3.332204510175204,0,3115,0,24,0,330000.0
3.0,1.0,7.2078598714324755,9.071078304642676,1.5,0,0,3,7.2078598714324755,0,4.3694478524670215,22,2168,3,22,0,160000.0
5.0,2.75,7.828038032125829,9.124782483614537,1.0,0,1,4,7.3777589082278725,910,3.828641396489095,0,4360,3,1,0,695500.0
5.0,2.5,7.757906208351747,9.526099566999854,1.0,0,0,2,7.4205789054108005,670,3.9889840465642745,0,3939,9,50,0,235500.0
3.0,1.0,6.966024187106113,8.977146484808472,1.0,0,0,4,6.966024187106113,0,3.970291913552122,0,4228,0,33,0,326500.0
4.0,2.5,7.696212639346407,8.99528899055931,2.0,0,0,3,7.696212639346407,0,3.1354942159291497,15,2682,6,34,0,300000.0
3.0,1.0,7.24422751560335,8.99961934066053,1.5,0,0,3,7.24422751560335,0,4.343805421853684,0,1334,0,16,0,267000.0
3.0,1.5,7.326465613840322,8.871084263978354,1.0,0,0,4,7.326465613840322,0,4.127134385045092,0,4169,1,21,0,292600.0
5.0,3.0,7.501082124259871,8.006367567650246,2.0,0,0,3,7.501082124259871,0,3.1354942159291497,15,1772,0,24,0,362000.0
2.0,2.0,7.7664168980196555,9.336091577281744,1.5,0,0,3,7.7664168980196555,0,3.1780538303479458,0,1529,13,19,0,1087500.0
2.0,1.75,7.098375638590786,6.939253946041508,2.0,0,0,3,7.098375638590786,0,1.9459101490553132,0,0,5,18,0,357562.0
3.0,2.5,8.13739583005665,10.132613175527885,1.0,0,0,4,7.4673710669175595,0,3.5263605246161616,0,4243,2,4,0,789900.0
3.0,2.5,7.501082124259871,8.432070937999402,2.0,0,0,3,7.501082124259871,0,3.367295829986474,0,526,5,18,0,513000.0
3.0,2.25,7.9229859587111955,9.226213721132472,1.0,0,0,3,7.9229859587111955,0,3.9512437185814275,11,4248,1,12,0,336000.0
4.0,2.25,7.575584651557793,9.190137664658664,1.0,0,0,3,7.1929342212158,620,3.970291913552122,24,2414,4,15,0,560000.0
3.0,2.5,8.250620082174692,10.79431687637241,2.0,0,0,3,7.371489295214277,0,3.4011973816621555,0,2832,2,4,0,1150000.0
4.0,2.25,7.630461261783627,8.893298144217916,1.0,0,0,3,7.106606137727303,840,4.060443010546419,8,3191,10,17,0,410000.0
3.0,1.0,7.408530566894626,8.764053269347762,1.0,0,0,4,6.887552571664617,670,4.204692619390966,42,986,0,33,0,371500.0
4.0,1.75,7.649692623711514,9.387816877106937,1.0,0,0,3,6.937314081223682,1070,4.04305126783455,21,3022,0,33,0,368000.0
4.0,3.0,8.221478947267192,10.959522835329864,1.0,0,0,3,7.539027055823995,0,2.8903717578961645,0,3559,3,22,0,650000.0
4.0,2.5,7.560080465021827,9.055089086704891,2.0,0,2,4,7.560080465021827,0,3.295836866004329,0,1844,3,61,0,308950.0
3.0,2.0,7.528331766707247,8.946765374867635,2.0,0,2,3,7.528331766707247,0,3.1354942159291497,15,1830,1,5,0,440000.0
2.0,2.5,7.736307096548285,8.162516250140179,2.0,0,0,3,7.736307096548285,0,2.772588722239781,0,3970,5,18,0,630000.0
3.0,1.75,7.090076835776092,9.114379980830272,1.0,0,0,4,7.090076835776092,0,3.970291913552122,0,360,9,11,0,228950.0
4.0,3.5,7.590852123688581,10.886090232096995,2.0,0,0,3,8.143226750367445,0,2.833213344056216,18,2969,1,12,0,782000.0
